Armed,6,3,54.55,6.7k,44,172,5.7k,129
AybanKing,4,1,54.46,12,0,0,4,4
CeoBash,38,18,54.45,474,46,20,183,70
Agentdobbs,13,7,54.42,1.3k,22,10,2.8k,1
Conduit1,25,1,54.18,1.4k,1,37,56,11
Admiral207,62,0,54.06,563,67,13,739,67
4Ads,28,24,53.91,467,3,1,586,3
BlueBird007,52,39,53.79,431,19,8,1.3k,202
BlueLabelHedge,15,7,53.75,732,69,14,319,256
Cyclop,25,0,53.55,272,59,7,472,8
Bullsftw,10,5,53.36,302,1,2,36,16
BullishBuck,16,6,53.18,229,101,11,611,5
Appraiserjones,11,14,53.15,426,70,8,21,237
AaronAllTheWay,12,2,53.02,621,8,5,418,18
C00LHand,2,2,52.82,167,6,1,170,27
Ansonlavida,17,4,52.23,438,21,9,93,13
BingyoBongyo,22,0,52.15,233,0,2,116,18
CannaDad,2,0,52.11,206,16,4,297,5
Bullduck,7,2,51.95,22,5,2,48,14
DannyTorrents,26,12,51.89,2.1k,60,97,117,29
4mick,48,0,51.83,203,15,0,901,101
Anshulz,3,3,51.63,31,7,2,17,27
Dylanlikeavillan,13,0,51.61,274,22,2,494,66
BDeAngelis15,5,1,51.56,49,0,0,30,38
CSmith0621,4,2,51.42,13,8,1,32,7
BULLPILL,77,2,51.32,10.7k,15,545,171,297
AlongForTheSwing,10,0,51.11,60,43,0,85,11
Catamount,3,1,51.07,826,6,28,878,190
Antoniom89,10,1,51.05,138,16,4,111,51
Bubblywater,15,1,50.95,1.5k,286,39,1.4k,102
Aliencashew65,13,0,50.88,716,7,10,407,11
AlphaTrader8,13,0,50.78,5.8k,289,163,40,300
Dahvid,10,4,50.69,236,69,10,80,23
Contributor,18,12,50.6,954,22,10,833,51
ChaoticCog,24,0,50.53,114,0,1,13,1
BullTrader83,7,6,50.45,3.5k,31,121,1.2k,74
Acwild70,15,0,50.42,153,0,0,182,6
Dmxuser,32,42,50.41,521,1,4,682,49
Bontchimuz,17,10,50.31,484,68,9,382,25
BigGreenClifford,123,71,50.27,1.1k,55,39,988,19
BroachDaddyDollars,22,24,50.26,1.6k,127,84,6.1k,30
Anschuetz89,1,0,50.15,156,0,1,129,25
Bommer,9,5,50.01,3.9k,11,34,1.9k,18
BigJet71,26,2,49.93,8.1k,52,69,14.8k,18
574TRADER,11,10,49.88,659,74,3,1.1k,11
BullishBrand,17,2,49.82,85,27,2,3,24
AMDonthate,47,0,49.81,206,1,1,146,0
CriticalAnalyst,13,5,49.73,716,50,5,86,5
BIOtraderIRL,1,0,49.67,20,1,2,0,4
CowboyO,36,4,49.62,676,2,5,2.3k,60
AstroTrading,11,3,49.32,1.5k,162,77,1.9k,21
AdamTexas,7,6,49.02,616,34,16,328,25
BobbieAxelrod,18,7,49.01,1.4k,1,228,36,49
Crivellaro,21,17,48.95,863,13,9,777,78
AUTigersGrad,16,4,48.88,605,87,13,349,36
Climb2GloryTK,13,0,48.71,1.7k,133,5.8k,346,28
CashOffer,10,11,48.61,296,13,4,227,2
Dirant88,30,68,48.49,363,30,5,703,23
AnthonyBarbera,3,0,48.41,10,0,0,4,1
Anniewfg,17,8,48.38,82,33,18,55,91
Asholey,1,0,48.35,110,1,0,112,0
AllPaoTeam,6,1,48.1,1.7k,6,8,2.5k,38
53skyjam,17,7,48.08,270,67,2,92,9
44WallStreetKID,9,5,48.02,1.9k,125,41,3.3k,251
Argentum99,1,2,47.87,43,15,0,58,25
Cocaineandstrippers,3,1,47.73,22,2,1,7,20
BusinessDoggo,9,1,47.6,74,8,0,279,35
4bama1139,9,0,47.57,118,83,10,232,40
Analyst38,14,0,47.53,1.5k,24,149,610,1
Bodega,10,1,47.49,1.0k,227,41,1,113
BerryBearish,3,0,47.42,509,4,1,97,17
Arcadian,12,1,47.34,42,3,0,96,4
Desicolo,7,0,47.28,21,0,0,138,1
DivergenceSniffer,65,90,47.24,979,15,339,21,178
DANADANE,14,4,47.14,274,3,13,101,37
BorgVestor,10,0,46.79,203,3,1,201,5
Arod42,16,0,46.45,42,10,10,29,96
AverageDown,17,6,46.45,2.6k,63,44,3.4k,83
Dianaelba,5,3,46.38,224,17,27,66,16
BreadNButter,4,10,46.31,254,323,22,3.1k,299
Ceneon,9,4,46.28,248,81,6,368,10
BetterCallSaulG,2,0,46.02,2.4k,95,43,3.4k,53
AnOcularPatdown,10,15,45.57,276,5,3,3,89
G5499,26,15,45.55,466,2,4,192,7
Corbean,6,19,45.5,74,7,2,91,15
AdrenalineZ,52,0,45.34,1.4k,62,9,998,19
Bash1986,28,3,45.23,342,5,2,29,0
Cirojoel,10,0,45.14,18,0,1,18,11
Bonone,33,0,44.87,121,1,1,309,6
GregRoberts2,40,17,44.78,420,2,21,1.1k,12
7x77,6,0,44.67,462,39,17,544,16
123rickiek,5,0,44.6,61,2,2,1,3
Cryptoshepard,15,0,44.31,29,8,1,24,8
DRCongo,15,3,44.31,106,2,0,17,23
Cincykid712,10,0,44.01,25,0,0,25,14
Beckyy,30,17,43.98,635,0,19,493,1
Cingkhristopher,33,9,43.86,347,2,1,98,33
3xx,13,4,43.82,562,17,19,846,25
Bucactao123,11,0,43.64,65,0,1,48,1
2017Fortune,23,8,43.45,691,83,25,117,38
Amsterdon,16,0,43.45,831,81,18,1.7k,13
Devilnight,11,9,43.33,59,0,0,56,122
BigNews,73,0,43.09,179,0,1,7,1
Bluesir,7,2,42.92,452,59,4,129,28
ContrarianKutt,6,9,42.83,80,27,2,97,12
Checklist,35,25,42.73,4.4k,25,87,1.2k,28
CharlieFoxtrot,3,2,42.72,732,0,5,48,50
ArcherUS,21,9,42.67,395,16,17,185,139
Artalzes,16,5,42.57,108,0,1,56,91
CPint954,19,8,42.51,130,0,1,70,11
Albertjpn,61,93,42.5,474,18,11,197,126
Afman3,5,5,42.38,549,71,9,53,47
BearCrusher,95,58,42.35,5.3k,22,48,5.4k,41
CoinBIT,22,12,42.3,734,13,7,372,21
22KJP22,1,0,42.24,38,18,8,117,11
Chungus,3,4,41.97,9,6,0,6,0
Ccs333,21,21,41.92,104,5,4,217,60
AzzMan,5,1,41.91,57,3,0,33,65
95supra,9,0,41.88,15,0,0,32,3
Battlequant,1,0,41.78,121,3,8,9,3
Chrisg1986,1,0,41.78,122,22,0,96,5
Airtrader,21,15,41.78,103,1,1,35,16
100folds,5,3,41.7,47,19,4,9,0
BudFox1,3,1,41.36,209,64,7,169,37
Castillj,2,0,41.36,412,11,1,808,46
BigMoneyLuc,16,5,41.28,153,5,1,346,6
HughJaynus2,13,0,41.15,298,2,1,170,4
Anthonymaselli,9,1,40.62,89,0,2,29,0
ClickerMoney1,24,0,40.43,169,1,1,587,3
3DollarShoulder,17,5,40.4,3.5k,68,45,623,16
BWdubs,13,3,40.3,463,86,10,630,54
DamnIshouldaSold,24,16,39.89,1.3k,70,12,541,16
Amirtahir,2,0,39.8,364,42,29,141,51
BrewsterTheRooster,29,15,39.63,318,0,5,87,13
DollerEye,22,1,39.39,470,424,29,635,153
AnomalyDetective,3,5,39.3,1.3k,59,261,503,15
Chowar01,13,3,39.27,975,11,13,9,7
BallzyMoney,26,0,39.12,760,7,3,376,11
AgarlefeRI,22,19,39.02,712,63,13,397,0
AngiesFeet,9,3,38.94,4.1k,89,186,1.8k,75
Cafunk,21,8,38.94,1.2k,18,5,1.9k,23
CatTracks,30,32,38.84,4.3k,70,69,2.8k,16
Catalystinvestor,5,0,38.65,4.9k,49,341,3.5k,15
Blockgrowacettrash,15,0,38.63,2.0k,64,12,985,4
BioTrooper,2,0,38.63,16,0,0,1,4
APEHIT,1,1,38.62,796,6,4,313,3
Dago88,3,0,38.53,502,0,12,656,68
420ChartOps,6,2,38.45,268,34,18,624,44
Buster101,14,8,38.41,2.5k,109,51,1.1k,25
DeepValueSpeculator,10,6,38.06,135,1,28,10,9
BoardSecurities,3,3,37.92,296,15,27,228,66
Crowley,1,0,37.89,135,1,3,150,27
ChiefOG,15,8,37.79,1.1k,16,32,732,15
Commento8788,12,3,37.78,147,78,3,257,32
DennyM,4,5,37.23,137,67,3,144,20
Ceylonian,2,1,37.18,257,66,3,134,17
AsianGirlTrader,11,9,37.09,284,24,100,6.6k,27
DragonA,26,14,36.99,91,2,1,38,14
BULL1996,31,39,36.7,328,21,8,67,3
De0485,5,4,36.42,63,23,2,87,8
AMDizzle,19,6,36.4,293,20,7,149,23
Ccarrolltn,12,0,36.36,43,0,0,16,6
AllorNothingTrading,6,1,36.27,1.8k,0,16,264,0
BakerSt221b,85,103,36.08,1.2k,63,14,1,7
Bankroll23,9,4,36.0,2.5k,79,55,933,93
Emitor,3,0,35.93,23,19,0,21,6
Cryptard,3,0,35.93,333,21,6,292,33
ClearVista94,5,1,35.91,188,60,16,13.6k,5
BossyTwits,12,8,35.71,795,62,19,1.0k,12
Cloudbanjo,1,1,35.54,24,1,0,2,18
CooNut,8,5,35.52,2.5k,32,51,1.0k,19
3TypesofLies,17,4,35.5,283,64,5,23,28
BrolicBounce,7,1,35.5,127,3,2,42,53
Beyondtheobvious,3,10,35.49,212,50,5,15,0
AnimalMother1979,9,4,35.46,1.2k,26,18,5.6k,52
DZNUTZ,5,0,35.44,276,20,9,495,11
Commutingtraderr,7,3,35.44,739,6,14,105,4
CVT318,6,2,35.34,386,8,10,31,0
Fred089,11,16,35.24,101,45,2,384,32
Bchanson,4,3,35.04,256,112,12,871,16
Apr4609,11,0,35.02,37,0,1,0,8
DickeyMcDingus,21,3,35.02,259,27,4,211,0
BearInBullMarket,6,4,34.99,383,17,12,693,36
CLiZzY,17,12,34.96,823,0,2,96,136
BuyLowNSellHigh,6,2,34.95,13.1k,0,571,3.0k,10
DDKrizan,11,2,34.89,1.7k,77,7,1.1k,11
ButtonMasherGG,2,0,34.86,32,1,0,26,2
HODLor,4,0,34.79,96,1,1,63,17
ClintonSPX,84,54,34.68,16.1k,154,313,5.4k,134
Concept,1,0,34.67,12,20,1,27,9
2345patel,4,3,34.64,35,2,0,16,86
Cash81,27,10,34.55,161,5,4,920,75
BastardBorn,23,27,34.53,2.0k,16,37,2.1k,54
AlejandroSosa,43,21,34.37,4.9k,201,64,14.0k,270
Apog294,3,6,34.33,217,5,0,71,17
Aquavist,5,0,34.09,64,0,0,11,1
CriticalBull,54,68,34.06,1.7k,10,39,1.1k,9
BullBear2018,7,3,34.01,310,2,2,75,63
CFKnights,73,70,33.99,2.5k,65,33,2.5k,24
AlphaInvestments,7,2,33.95,30,60,4,48,4
CalculatedRisks,11,0,33.91,437,0,12,1.8k,4
DarkSithofTheStock,12,9,33.91,139,11,4,361,16
Caniac20,7,0,33.9,29,0,0,7,9
DJenson,4,2,33.89,61,0,2,1,0
D1Catcher7,8,9,33.85,89,0,0,8,17
DetroitRobbie,22,6,33.52,2.6k,24,24,2.3k,15
Airman749,16,17,33.43,707,7,5,88,30
BrokeMonkey,8,1,33.35,1.6k,25,12,1.4k,39
BuyoutCruise,37,0,33.33,2.0k,72,135,858,15
BannedGecko,5,0,33.31,49,0,2,8,8
007wallstreet3,5,2,33.3,27,14,1,13,31
2277plexar,11,4,33.25,437,76,3,42,58
AnnieOS1,1,0,32.98,86,4,0,57,16
Chaching1973,6,0,32.83,21,1,0,113,1
ALLTWIT,21,14,32.8,577,1,2,149,2
BaseballsPaul,7,0,32.77,412,8,3,1.1k,5
2thechase,30,0,32.73,617,53,7,350,11
Darksoul,14,13,32.66,970,10,6,166,22
Bronco6911,17,8,32.38,296,70,5,93,73
BBHMX1,8,0,32.33,528,79,11,3.5k,64
Bargainbrian,4,0,32.12,34,3,1,27,1
Ayecuramba,6,0,32.07,42,1,0,32,16
Bubbakincaid,35,12,32.04,759,69,20,4.0k,6
Clemster,6,1,31.98,162,3,3,18,4
FundamentalValues,7,5,31.82,9.8k,15,1.8k,14.2k,24
ActionPotential,14,13,31.66,175,8,5,274,10
IHateMeShorts,39,10,31.61,801,11,11,808,9
AZona,9,4,31.41,225,2,318,4,7
BigJoe50,12,6,31.34,809,86,13,433,2
DiegoCash,13,4,31.27,351,12,3,331,4
CharlieWilliamsAbel,7,0,31.17,70,10,1,25,70
Envious1,8,0,31.14,160,3,0,97,7
BacknBlack,3,2,31.07,372,227,33,288,9
CWilliams034,8,4,31.04,126,62,2,122,15
BullofWallStreet91,6,6,31.04,36,1,4,23,6
Ap101,6,0,31.0,74,0,1,55,8
311jewell,6,7,30.91,421,12,3,592,33
Bacteria81,29,14,30.86,102,0,0,11,9
BigWayner,14,4,30.84,357,0,11,7.6k,5
809trader,21,28,30.76,11.2k,3,360,14.6k,18
2UP1Down,4,3,30.72,602,66,7,206,104
Bburke104,6,0,30.32,62,3,0,46,27
BentleyGTcoupe,8,2,30.27,244,0,3,75,12
CheesebotAI,6,11,30.26,77,22,21,49,0
CatStocks,12,1,30.21,85,64,4,46,7
ClovenHoof,5,0,30.17,294,20,8,5.7k,157
Dsp195,14,0,30.15,100,9,1,215,11
Currancy,5,2,30.07,721,32,15,1.3k,163
AATRDER,13,10,29.82,1.3k,70,21,2.9k,70
Dakater14,3,0,29.61,7,1,0,5,4
Andrei22,6,9,29.38,21,19,15,66,65
DonKarlos,6,8,29.38,208,65,8,46,22
Biggins2k,4,1,29.12,33,12,2,83,25
DCRam15,2,2,29.1,37,5,0,282,8
AWO,33,1,29.0,850,6,3,1.2k,18
DingDong9,13,8,28.99,772,76,12,675,100
Drmcclin,18,0,28.75,2.3k,11,15,290,11
9ForMyLostGod,12,11,28.72,7.6k,96,228,4.8k,53
BobPitt,15,5,28.69,52,1,0,24,10
BeastPicks,4,4,28.63,33,13,1,0,4
Carefull,24,0,28.58,121,61,0,10,20
DTradeReck,3,3,28.37,17,1,1,3,0
Aschraf,8,2,28.11,1.4k,5,15,2.0k,22
BullWithWings,170,176,28.07,3.8k,3,24,801,26
FantasyTrade,6,4,27.99,523,0,5,442,69
CaptainJack72,41,43,27.98,337,0,2,248,0
BakHak010010,7,9,27.88,27,5,0,12,15
AndeFeather,11,3,27.84,282,13,2,228,6
AllProfit987,6,0,27.82,45,0,1,141,1
Bigdoggie,1,0,27.76,2,3,1,0,0
BB77,7,4,27.61,5.2k,67,66,5.0k,22
Camson,18,3,27.53,268,10,4,59,10
Collider,16,3,26.99,199,98,6,415,9
Badluck19,3,5,26.98,344,4,1,462,14
BlackHillsTrader,11,1,26.97,649,83,28,114,17
Bygtyme,39,1,26.92,385,5,9,1.2k,4
BigLantern,2,2,26.88,806,82,5,110,89
Clynelish14yo,4,9,26.88,251,7,2,1.7k,6
Cheskyrp29,4,1,26.85,75,6,2,85,34
Chavo32,29,3,26.77,623,0,1,115,1
CJCInvestKing,15,1,26.72,48,0,0,6,18
ArcaneMint,11,2,26.63,71,29,1,102,14
BonerCandles1000,6,0,26.57,923,29,29,918,173
Bullish17,9,10,26.47,517,12,9,527,45
BaconInvest21,4,0,26.45,20,0,1,8,8
BodhisatwaLady,2,0,26.42,439,36,7,378,67
Andron06,2,1,26.41,80,11,1,72,117
Captk38,20,6,26.33,155,2,2,23,117
1hrinca,12,18,26.27,834,66,7,4.9k,10
BeastieBoys,6,4,26.2,661,71,10,565,7
BayouTrades,13,7,26.19,1.7k,67,137,800,108
CASHM3X,1,2,26.17,448,74,55,594,27
Deeznuts86,3,0,26.13,237,72,4,65,2
Austinmehbarry,1,0,26.11,9,2,0,12,5
Breakouttrades,3,0,26.08,112,0,6,2,5
Audacitymatt,1,0,26.06,6,0,0,3,7
BA777,12,2,26.02,2.2k,18,18,1.2k,33
Bachenge,1,0,26.01,26,19,2,17,222
AlexSolstice,42,12,25.96,971,69,13,3,9
AnalystRipper,10,8,25.82,3.3k,60,38,237,43
BearKnuckleBoxing,3,0,25.81,79,15,1,358,51
ChicagoKid56,15,4,25.71,571,1,7,637,39
Boolish28,10,0,25.66,174,65,1,243,84
Funtrader19,5,0,25.64,26,2,0,163,2
Belle111,28,0,25.62,220,3,2,110,17
Blaze321,2,1,25.57,57,9,0,27,0
AndThatsThat,4,0,25.54,385,120,8,975,58
Bohica907,5,0,25.52,2.4k,41,23,2.6k,52
BigO76,2,0,25.35,8,0,0,7,1
Csteele,8,2,25.3,298,10,4,65,60
1FailedTrader,1,0,25.29,11,3,1,9,8
DaBartender,3,5,25.28,33,18,0,10,21
BrettF4vre,2,1,25.28,4,1,0,1,3
BullishbyNature,15,18,25.26,6.6k,13,59,12.2k,34
BMF79,2,0,25.26,121,2,2,63,3
DeadTrader1704,19,21,25.14,106,1,5,22,15
Deeztrade,4,1,25.1,64,6,2,35,9
Coopera526,3,0,25.05,170,2,1,20,21
Fullspecs,6,0,25.04,274,4,6,159,4
Commonsense2,24,3,25.03,65,0,1,0,4
Cathy44,8,2,25.0,3.5k,217,157,2.4k,31
Aj97,16,15,24.96,828,59,15,293,187
AlexBo6,21,32,24.93,3.5k,237,145,1.7k,61
ClintEastwoodsSON,9,7,24.86,765,69,26,987,5
Annz84,21,30,24.74,208,8,45,270,8
Coleman187,4,3,24.69,95,20,2,342,11
Chrispaul786,2,0,24.59,33,11,0,4,12
ChicagoStockyards,10,6,24.48,1.2k,69,20,441,33
DGtweet,7,0,24.41,109,9,1,57,92
BullsEye83,2,1,24.36,15,106,16,32,294
BearGrinder,8,0,24.29,13,4,0,18,26
BuyBigSellSmall,8,0,24.24,69,0,0,24,3
BlessedByTrinity,1,0,24.09,374,34,5,298,17
ChazBone,5,0,24.02,607,54,12,1.1k,26
Brandon4982,7,4,24.01,195,19,5,152,2
DStormRider,7,3,23.98,2.6k,88,52,1.7k,37
Bigmeat,1,1,23.98,8,14,1,16,1
ByeByePennies,3,0,23.97,5,1,0,1,1
DEYtradur,1,2,23.89,252,25,5,284,26
BitcoinBeau,6,1,23.83,988,34,18,5.9k,18
Amont168,10,2,23.81,170,0,0,14,19
CheWWY,38,20,23.78,355,3,55,4,9
BabyWhisperer,5,5,23.7,18,1,0,8,71
Dhaliwal5077,1,1,23.6,19,2,0,52,61
FriendofJohnRedcorn,10,10,23.58,44,1,2,151,0
Dapennyshredder,7,2,23.54,25,0,0,3,0
DanSanDayTrading,3,6,23.5,33,9,3,27,1
FkGlobalists,58,26,23.41,364,77,6,26,0
Co1eK,15,0,23.3,94,55,2,67,5
AndesCap,5,0,23.23,482,7,16,238,7
BeautifulLestat,6,0,23.16,22,62,2,2,56
Blackhawk89,2,0,23.16,421,103,16,3.7k,57
Alcista911,6,0,23.1,18,6,0,139,16
BigDaddyColeslaw,1,0,23.04,296,9,21,556,18
Craycray1000,8,0,23.01,4.1k,22,9,581,5
Bigbucksnow,30,9,22.96,148,0,0,298,13
BrennanBets,16,5,22.95,46,10,3,126,65
Depitro,8,4,22.95,44,4,2,11,3
FiduciaryPrinciples,7,1,22.89,1.3k,14,49,1.8k,25
BungaChunga,34,21,22.88,135,15,3,171,1
63rdSt,15,16,22.87,849,1,5,10,7
Cisco16,11,0,22.87,28,60,0,8,0
ConfuciusOU,17,1,22.83,751,18,7,47,67
CR10,13,10,22.75,203,8,0,222,46
AtlasShrugger,13,1,22.71,561,11,10,1.0k,25
Bulli5hTurtle,4,1,22.63,29,4,0,31,22
Cullen321,14,0,22.61,1.2k,16,20,8.1k,20
BigPink30,15,4,22.53,221,4,5,169,17
Bulls46,4,11,22.4,61,0,0,488,2
5169rick,20,6,22.39,105,3,0,77,12
Chungini,14,5,22.31,1.5k,60,9,1.2k,11
Cdmb1177,10,9,22.28,109,0,0,1,2
DarthVader12,3,5,22.27,320,72,7,346,32
Aaronl05,9,1,22.25,258,0,4,2.9k,10
1kDayTrader,6,0,22.19,3.2k,9,709,878,2
DACapital,11,2,22.17,345,1,2,16,36
DaddysGirl,5,0,22.12,821,12,9,809,2
Antoniomiravete,25,2,22.08,979,25,21,421,40
BigD581,6,0,22.05,25,0,1,17,15
Daedalus77,23,20,22.03,2.4k,97,60,1.2k,113
BellTolls,22,14,22.02,207,4,4,10,7
Antbanks370,5,0,22.02,14,0,1,3,11
ASymmes,5,0,21.96,2.4k,7,4,1.2k,2
Ayyan,6,0,21.89,236,95,8,349,189
BannedBunny,5,2,21.77,175,9,8,807,60
DeadRoses,9,8,21.62,252,13,7,80,5
Bigkat95,17,0,21.58,678,4,3,828,7
BuddySav,1,0,21.57,2.2k,340,445,2.6k,250
BootyCall,73,33,21.53,294,1,17,24,22
Archangel03,4,0,21.48,37,7,0,45,2
CrankyKolten,13,0,21.41,522,67,8,131,12
DangRanger,2,0,21.39,330,7,5,63,54
CaptainAmer,5,0,21.38,1.1k,66,20,4.5k,32
Ceedj,10,3,21.24,3.1k,3,20,22,95
BlueSkies04,14,2,21.22,1.2k,26,11,1.5k,41
Dcchaidez,14,13,21.18,84,0,0,40,6
BKS42019,12,5,21.14,284,1,2,136,6
DifficultFryer,16,17,21.13,217,0,14,0,10
Bullsonparades,4,1,21.05,70,57,1,40,25
DayWatch9910,12,8,21.05,804,105,34,755,160
ClassicPatterns,11,9,21.03,291,16,64,469,46
Cabolife,29,16,21.01,207,10,3,275,8
Ballstothewall,7,0,20.86,380,0,2,432,4
BigSxyWhtGuy,9,15,20.72,438,3,2,287,7
2wired2trade,55,86,20.71,2.4k,107,66,3.3k,9
10june,1,0,20.68,520,12,8,536,44
BillTradeAcct,1,0,20.56,28,64,2,6,8
CameronDaBull,1,0,20.56,98,2,1,7,53
Cap1755,21,0,20.51,141,8,1,242,11
CDS1,8,5,20.49,118,14,2,189,18
ALbot15,4,3,20.38,174,24,2,112,57
Chas1,8,0,20.36,570,23,9,285,9
Azuna,27,77,20.34,3.4k,321,115,54.4k,185
4leafclover,3,0,20.28,1.4k,74,34,1.0k,133
Aspartacus,7,2,20.25,83,4,13,3,278
BlueTaco,3,1,20.25,424,66,4,254,19
Cancel19,3,5,20.21,676,61,9,1.9k,75
Callum110119,3,0,20.05,4,0,0,68,1
Dawman,8,0,20.05,672,60,7,137,11
BigCashOut,19,9,20.05,582,43,13,3.3k,48
ContraAsset,8,1,19.99,416,30,4,695,5
BADAZZ,8,1,19.98,128,8,8,19,294
Ares77manoe,2,0,19.94,6.4k,107,154,2.1k,128
Big1770,10,0,19.66,398,25,3,357,44
BuyLowSellHigh101,6,1,19.59,557,6,3,2.5k,16
CodySPX,14,19,19.58,8.4k,97,102,3.8k,20
BerryGuy,6,0,19.52,379,13,4,76,24
BlakeTaylor12,7,1,19.3,51,0,0,32,5
DyersEve,1,0,19.28,435,1,0,93,6
AITrader,7,3,19.25,4.9k,8,170,1.9k,135
Bigjewd,21,13,19.24,128,0,1,32,19
BennyBlanco22,1,0,19.23,495,8,4,226,7
Blitzen16,21,0,19.23,91,1,0,111,2
AtomHeart,6,0,19.23,3.7k,181,53,1.5k,3
Cats123456,18,15,19.14,238,0,1,113,0
32OriolesMagic,2,0,19.13,19,18,4,7,10
123investing,11,9,19.11,540,7,27,43,3
BulletToothTony,55,16,19.06,2.3k,37,28,2.2k,29
BGCapital,6,0,19.05,3.2k,6,102,3.6k,53
AssMaster5000,4,31,19.02,1.1k,0,49,22,29
Artur19,2,2,18.96,43,1,0,6,1
BATIGOL,2,4,18.93,6.2k,110,31,3.8k,26
Domino7,49,22,18.93,2.3k,82,17,773,13
Chricha,30,4,18.91,106,1,1,5,5
DanoRPh,13,3,18.84,851,18,21,849,12
Americantpsycho,7,1,18.84,2.0k,121,24,916,51
CoolBreeze1001,70,8,18.83,196,1,11,7,15
BankingExpert,8,5,18.82,494,62,7,95,37
BigPaPy,18,14,18.68,118,37,8,753,47
Bull1971,1,1,18.64,686,28,7,214,64
BDubya,12,5,18.54,680,8,5,44,60
Born1984,3,4,18.45,562,44,9,568,271
CoffeePlease,9,6,18.42,456,18,12,988,10
Benb01,11,2,18.34,112,5,0,42,1
DarkWatcher,9,3,18.28,857,14,7,510,54
Frenzy,4,0,18.26,18.0k,408,137,15.4k,192
AptpInv,7,10,18.22,168,64,5,279,34
Anikenuu,3,0,18.13,41,1,0,8,19
Curculese,11,5,18.1,265,10,3,160,33
CDenver,2,2,18.09,43,74,2,78,144
AheadOfTheCharts,8,7,18.05,1.8k,15,410,283,1
25yrgold,8,5,18.04,3.7k,2,127,818,7
AlucardPendragon,9,4,18.0,170,5,1,169,16
ArizonaEd,4,1,17.99,41,8,3,13,0
Boognish,13,7,17.89,132,14,2,135,30
AlMaktoumGroup,4,2,17.87,3.3k,267,1.1k,1.8k,299
Colt1860,3,8,17.69,1.3k,68,14,2.4k,5
BudRules,12,1,17.69,1.1k,60,9,69,0
BullGeron18,2,0,17.69,80,0,0,13,6
CashVacuum,5,9,17.68,75,16,2,200,20
Daddyy,3,0,17.67,9,1,1,1,14
BetsStocks,6,0,17.61,1.6k,374,357,751,165
DavidTaylorInvestor,35,20,17.57,846,32,14,1.2k,43
Bulldogs79,18,26,17.56,187,0,5,31,9
Ak1212,2,0,17.47,65,13,0,5,106
Chapmanhr,5,2,17.44,155,66,0,194,34
Badjay,3,0,17.37,42,1,0,29,2
AirFos1,7,1,17.37,2.3k,42,26,2.7k,150
Buyhisellow1,4,3,17.36,193,0,1,26,4
DJRodriguez1989,8,0,17.31,67,13,0,21,12
Boobooboo,10,9,17.27,1.8k,107,13,1.8k,12
Cowbull,6,0,17.18,368,11,6,250,56
1TRADR,4,0,17.14,29,7,0,71,17
BestSwingPicks,12,28,17.11,54,1,2,10,4
BLTrading,1,1,17.05,10,3,2,13,9
Abundant,7,16,17.04,857,127,25,2.0k,288
Abozainab1,2,0,16.96,79,24,4,45,17
Amilehigh,4,0,16.96,386,70,9,757,47
BP03,3,1,16.95,14,0,3,3,12
Ben1150,8,4,16.94,5.7k,2,199,0,0
BKTrading4Living,11,15,16.92,530,18,22,694,294
Andrewo17,15,17,16.91,142,2,5,209,32
AncientAlien2,68,49,16.89,662,7,34,338,29
BraidoBull,1,1,16.86,2.7k,7,31,2.5k,14
EndMost,6,1,16.73,29,1,0,0,25
Dablob,3,0,16.71,36,8,0,14,35
488GTB,7,5,16.7,99,62,0,100,0
Ck79,2,0,16.67,11,0,0,15,5
Dannyrod19,2,3,16.66,121,10,5,149,23
DanWithThePlan,9,1,16.63,596,40,17,3.0k,257
Benwa10,25,9,16.62,607,13,7,724,15
52cards,7,0,16.51,322,100,18,108,4
BobbyTredwater,1,1,16.51,347,242,17,374,299
Anthraxx64,6,2,16.44,14,26,3,17,124
Darkelfin,1,0,16.4,250,64,5,6,9
Absolutdude,3,1,16.37,8,1,1,0,17
AbuHmed81,3,1,16.34,8,0,0,9,0
CADLEV,12,4,16.32,4.0k,180,52,4.1k,124
DM239,12,5,16.32,284,16,5,323,61
Av3ng3r,18,6,16.32,358,0,7,7,116
AlgoLuis,5,2,16.26,119,32,4,16,24
DrFeelgood,6,5,16.24,3.1k,121,26,470,172
Esotericrod,5,1,16.18,54,3,5,56,51
DJones8170,9,2,16.18,104,7,1,105,30
Bionexus,9,1,16.17,515,4,14,449,2
CrazyLife,4,1,16.16,405,61,1,28,8
BionicHuman,3,0,16.15,67,0,1,63,8
DigitalSpider88,10,4,16.09,572,51,14,2.4k,22
Cnoteee,3,0,15.92,3,0,0,6,1
CraviousStitch,7,4,15.89,1.2k,11,11,351,14
AlphaEye,2,0,15.88,27,4,3,25,8
BuyHiSellLo1,22,5,15.84,204,29,7,1.2k,18
Aburd10,11,4,15.8,337,96,11,71,194
Austin34471,1,2,15.67,16,0,0,17,3
CowboyfromHell,21,10,15.66,1.2k,4,20,172,20
CatholicTrader,5,7,15.66,119,4,7,231,11
Asidika,1,0,15.59,10,0,0,5,14
Bullseye2019,5,0,15.59,85,26,2,46,12
DaveLotito,15,3,15.56,405,5,30,253,20
AdalSanchez4,11,1,15.54,35,60,0,6,60
2them00n,19,9,15.53,499,4,1,442,17
ChadillacOn22s,4,0,15.47,90,18,1,39,14
